FlightDate,Airline,FlightNum,Origin,Dest,CRSDepTime,DepDelayMinutes,WindSpeed,Visibility,Precipitation,Temperature
24-02-2025,AirIndia,907,DEL,DEL,795,23,2.3,1.5,1.2,5.5
24-02-2025,SpiceJet,836,BLR,BOM,972,9,19.7,6.3,9.4,15
24-02-2025,GoFirst,944,DEL,BOM,592,6,8.1,8.1,8,22.9
24-02-2025,IndiGo,460,HYD,HYD,1137,8,16.7,11.2,0.2,36.2
24-02-2025,SpiceJet,473,HYD,BLR,1324,4,8.9,5,8.2,-4.3
24-02-2025,Vistara,653,DEL,HYD,2271,9,11.6,14.8,5.9,4.6
24-02-2025,Vistara,402,BLR,CCU,317,6,13.9,10.6,5.2,5.6
24-02-2025,AirIndia,520,DEL,BOM,2162,33,20,6.2,0.1,9.7
24-02-2025,Vistara,345,BOM,CCU,1346,23,5.3,2.4,7.8,7.7
24-02-2025,SpiceJet,819,HYD,HYD,1591,12,10,3.5,2,21.6
24-02-2025,Vistara,336,BOM,BLR,1889,34,3.3,7.8,7.3,34.9
24-02-2025,SpiceJet,633,HYD,HYD,2087,11,1.9,7.9,0.2,23.7
24-02-2025,IndiGo,284,HYD,BLR,1996,13,15.1,11.7,8,5.9
24-02-2025,AirIndia,567,CCU,BLR,1772,22,4.7,11.2,0.2,33.9
24-02-2025,Vistara,853,BOM,DEL,1312,40,1.5,3.8,2.4,23.4
24-02-2025,SpiceJet,462,BOM,BOM,1285,6,22.4,9.3,2.7,4.9
24-02-2025,GoFirst,382,CCU,HYD,215,5,13.4,1.3,1.6,11.3
24-02-2025,AirIndia,652,BLR,BLR,2139,26,3.4,6.6,4.8,30.5
24-02-2025,IndiGo,435,BOM,HYD,1704,8,1.3,11.7,2.8,28.3
24-02-2025,SpiceJet,261,DEL,HYD,362,8,3,6.6,9.9,20.9
24-02-2025,IndiGo,259,CCU,BLR,1716,8,11.8,12.7,5.8,1.5
24-02-2025,IndiGo,573,BOM,CCU,1193,38,16.7,14.7,5.7,31.1
24-02-2025,Vistara,700,BLR,BOM,355,5,16,9.5,2.2,8.8
24-02-2025,Vistara,421,BOM,BOM,190,25,3.6,3,4.1,29.7
25-02-2025,SpiceJet,111,HYD,DEL,699,8,15.8,6.3,1.2,24.1
25-02-2025,GoFirst,523,DEL,DEL,2054,9,10.1,1.1,7.6,6.9
25-02-2025,SpiceJet,172,CCU,DEL,2180,39,11.6,9.4,3.3,4.6
25-02-2025,GoFirst,687,HYD,BOM,556,4,20,12.5,7.5,0.9
25-02-2025,IndiGo,957,BLR,CCU,825,10,8.3,9.8,3.7,5.9
25-02-2025,AirIndia,300,HYD,BOM,1054,7,3.7,12,9.9,2.1
25-02-2025,SpiceJet,621,HYD,BOM,425,23,21.8,12.2,1.7,22.8
25-02-2025,SpiceJet,963,BLR,BOM,1574,4,5.3,12.9,0,21.9
25-02-2025,GoFirst,604,HYD,BOM,2129,12,7.4,4.7,5.9,21.4
25-02-2025,IndiGo,837,CCU,CCU,588,4,17.7,13.2,9.5,23.9
25-02-2025,IndiGo,787,BOM,DEL,2012,5,17.1,10.2,6.5,31.7
25-02-2025,GoFirst,887,HYD,HYD,1547,7,20,5.1,0.9,36.1
25-02-2025,IndiGo,138,CCU,DEL,294,27,4.6,14.8,5.4,5.4
25-02-2025,Vistara,159,BOM,DEL,1985,11,8.8,14.3,9.1,21.4
25-02-2025,AirIndia,677,BOM,HYD,1247,11,3.1,9,0.1,-1.5
25-02-2025,SpiceJet,420,HYD,BOM,1548,7,13.5,12.8,1.7,0.4
25-02-2025,AirIndia,534,CCU,CCU,1690,39,7.3,4.7,8.1,24.4
25-02-2025,SpiceJet,735,HYD,CCU,1136,4,17.2,6.8,8.9,16.9
25-02-2025,Vistara,775,BLR,DEL,1256,9,0,3.6,7.1,29.1
25-02-2025,IndiGo,507,BOM,HYD,2064,24,1.5,8.3,9.9,14.2
25-02-2025,GoFirst,485,HYD,BLR,359,12,10.8,7.9,0.9,0.7
25-02-2025,Vistara,770,BOM,BOM,699,13,24,4,5.5,34.2
25-02-2025,AirIndia,668,CCU,DEL,447,10,22.3,10.4,6.8,-1.3
25-02-2025,GoFirst,177,DEL,CCU,674,17,24.9,2.6,7,3.5
26-02-2025,IndiGo,293,HYD,HYD,1007,5,10.4,1.9,7.9,7.5
26-02-2025,Vistara,384,HYD,HYD,1349,25,1.2,6.4,9.2,39.8
26-02-2025,GoFirst,626,BOM,DEL,585,8,7.6,6.7,3.6,13.8
26-02-2025,Vistara,623,CCU,BLR,1256,4,16.9,5.5,0.4,17.6
26-02-2025,Vistara,712,BLR,CCU,1247,11,3.4,4.6,3.6,29.6
26-02-2025,IndiGo,255,CCU,DEL,993,37,7.5,5.7,6.7,23.6
26-02-2025,SpiceJet,439,HYD,BLR,1435,3,1.4,3.3,2.1,32.9
26-02-2025,GoFirst,224,BLR,HYD,571,7,11.9,6.6,8.1,16.9
26-02-2025,IndiGo,970,CCU,BOM,1245,9,5.2,13.7,2.2,38.7
26-02-2025,Vistara,379,DEL,CCU,2084,10,2.3,4.1,0.1,30.9
26-02-2025,IndiGo,721,BOM,CCU,988,8,10.3,10.6,5.1,13.1
26-02-2025,SpiceJet,945,CCU,BLR,277,12,8.8,3,7.3,12.2
26-02-2025,GoFirst,968,CCU,DEL,1219,10,13.4,6,3.5,36.8
26-02-2025,SpiceJet,757,DEL,HYD,1887,10,18.7,5.5,7.5,25.8
26-02-2025,AirIndia,827,HYD,BLR,483,24,2.8,14.1,4.4,23
26-02-2025,GoFirst,773,BOM,BOM,1265,39,19.8,7,1.7,29.1
26-02-2025,SpiceJet,227,CCU,BOM,730,8,0.7,10.7,0.9,20.2
26-02-2025,Vistara,413,BLR,BOM,2239,5,11.1,9.4,7.1,2.2
26-02-2025,GoFirst,431,CCU,BLR,1040,9,14.7,3,3.9,9.4
26-02-2025,GoFirst,249,BOM,HYD,917,5,23.9,14.2,9.1,20.1
26-02-2025,IndiGo,553,CCU,CCU,885,6,14.3,5.8,5.4,-4.2
26-02-2025,Vistara,135,DEL,DEL,21,8,4,1.6,3.5,14.7
26-02-2025,AirIndia,784,CCU,CCU,473,36,12.9,5.2,3.5,29
26-02-2025,SpiceJet,519,CCU,HYD,2257,14,9.9,5.7,1.3,2.4
27-02-2025,IndiGo,121,BLR,CCU,2353,10,12,2.3,5.9,-2.1
27-02-2025,SpiceJet,305,DEL,BLR,703,9,4.9,9.7,5.8,32.6
27-02-2025,AirIndia,738,DEL,BOM,686,10,12.5,5.9,8,22.8
27-02-2025,AirIndia,947,CCU,HYD,284,22,3.8,9.8,2,2.9
27-02-2025,GoFirst,455,BLR,HYD,715,12,18.6,1.1,2.9,31.3
27-02-2025,AirIndia,539,CCU,CCU,762,39,14.8,14.7,1,24.6
27-02-2025,SpiceJet,828,CCU,BLR,1250,5,2,3.4,3,10
27-02-2025,Vistara,195,BOM,CCU,947,6,22.2,10.2,4.3,11.9
27-02-2025,Vistara,263,BOM,CCU,1030,39,15.4,11,9.6,2
27-02-2025,GoFirst,247,BLR,HYD,28,7,7.9,3.4,6.5,32.6
27-02-2025,SpiceJet,629,HYD,CCU,906,11,1.1,2.6,7.8,17.9
27-02-2025,SpiceJet,393,BOM,BOM,2126,19,15.8,3.1,3.3,20.1
27-02-2025,AirIndia,294,HYD,CCU,569,8,9.3,4.5,1.4,34.8
27-02-2025,SpiceJet,762,DEL,BOM,2006,4,22.7,3.4,2.6,-4.3
27-02-2025,IndiGo,579,BOM,HYD,1453,9,0.9,10.4,2.6,-2
27-02-2025,AirIndia,976,BOM,BLR,737,9,1,6.9,5.8,2.3
27-02-2025,IndiGo,222,BLR,BOM,515,7,23.7,8.5,3.4,-3.6
27-02-2025,GoFirst,499,HYD,BLR,2000,39,24.1,1.7,8.6,24.6
27-02-2025,Vistara,798,BOM,BLR,38,7,0.7,13.1,9.9,23.5
27-02-2025,GoFirst,551,BOM,BOM,886,12,17.9,3.4,3.4,4.5
27-02-2025,Vistara,760,BLR,HYD,2204,11,5.5,6,7.1,1.7
27-02-2025,GoFirst,203,BLR,DEL,1098,7,17.5,2,6.6,1.6
27-02-2025,SpiceJet,854,HYD,BLR,1823,9,21.7,2.9,1.9,37.9
27-02-2025,IndiGo,561,DEL,BLR,1710,11,2.5,10.3,9.2,26.2
28-02-2025,Vistara,842,DEL,HYD,973,24,6,10.7,2,21.3
28-02-2025,AirIndia,817,CCU,HYD,1562,8,0.6,10.5,7.4,9.5
28-02-2025,IndiGo,809,BOM,CCU,988,4,1.1,8.7,3.5,14.5
28-02-2025,AirIndia,495,HYD,HYD,20,10,0.7,14.3,3.7,-1
28-02-2025,IndiGo,436,BOM,BLR,2350,10,20,8.1,4.6,39.9
28-02-2025,IndiGo,698,HYD,BOM,868,24,7.5,7.3,8.6,29
28-02-2025,GoFirst,241,HYD,DEL,83,11,12.3,4.5,1.4,23
28-02-2025,Vistara,416,HYD,CCU,1682,8,19.7,2.4,0.5,21.4
28-02-2025,Vistara,810,BOM,BOM,1976,9,12.4,8.7,4,17.7
28-02-2025,IndiGo,657,BLR,DEL,1410,10,10.7,5.4,0.6,6.6
28-02-2025,SpiceJet,899,BOM,DEL,1530,34,0.3,8.3,6.9,5.2
28-02-2025,SpiceJet,626,HYD,DEL,569,11,14.2,3.9,7.6,19.7
28-02-2025,AirIndia,655,CCU,BOM,933,12,3.1,12.7,8.5,-1.8
28-02-2025,AirIndia,500,DEL,CCU,1980,8,19.1,15,7.4,-1.6
28-02-2025,GoFirst,780,HYD,CCU,1855,7,6.4,5.5,9.2,20.2
28-02-2025,IndiGo,409,CCU,DEL,792,5,16.9,12.8,7.5,36.4
28-02-2025,AirIndia,594,BLR,BOM,791,40,16.2,13.2,9.4,36.1
28-02-2025,AirIndia,655,HYD,DEL,1809,8,15.4,14.9,1.9,-4.5
28-02-2025,IndiGo,709,CCU,HYD,1294,21,6.7,5.8,5,-0.2
28-02-2025,GoFirst,872,HYD,CCU,2255,4,6.7,11.6,9.9,21.2
28-02-2025,AirIndia,208,BOM,BLR,1607,25,21.6,4.2,6.8,33.2
28-02-2025,GoFirst,894,CCU,DEL,1083,6,0.3,9.7,8.8,38
28-02-2025,Vistara,471,BOM,HYD,984,7,4.5,10.9,0.3,33.7
28-02-2025,GoFirst,954,BOM,CCU,1680,37,15.3,11.4,8.7,25.5
01-03-2025,SpiceJet,715,CCU,BOM,519,11,20.4,3.9,7,4
01-03-2025,SpiceJet,867,DEL,CCU,590,11,9,12.9,1.7,-1.7
01-03-2025,GoFirst,990,CCU,BOM,1050,20,16.3,6.9,0.3,-2.9
01-03-2025,SpiceJet,305,DEL,BOM,1709,6,13.9,4,2.6,22.5
01-03-2025,Vistara,946,HYD,DEL,2035,6,1.6,8.6,9.2,-3.4
01-03-2025,IndiGo,142,HYD,DEL,2246,22,15.5,13.1,6.7,28.3
01-03-2025,SpiceJet,964,CCU,CCU,348,38,20.3,14.5,9.2,27.1
01-03-2025,SpiceJet,344,HYD,HYD,959,22,24.8,11.5,4.5,-1.4
01-03-2025,GoFirst,386,BLR,CCU,1963,9,0.7,1.1,9.4,35.8
01-03-2025,Vistara,454,BOM,BLR,692,9,16.5,2.9,4.6,18.5
01-03-2025,IndiGo,884,BOM,BOM,1559,24,10.4,2.1,2,35.7
01-03-2025,GoFirst,575,DEL,BOM,377,11,0.2,2.4,1.5,35.6
01-03-2025,GoFirst,182,HYD,DEL,526,29,15.4,6.4,9.9,3.9
01-03-2025,Vistara,209,DEL,HYD,2253,7,3.1,5.7,3.3,12.1
01-03-2025,IndiGo,289,BOM,DEL,1259,5,9.5,2.6,1.6,1.1
01-03-2025,Vistara,899,BOM,BLR,1875,9,6.5,13.4,0.1,29.9
01-03-2025,IndiGo,350,HYD,CCU,1763,41,9,9.6,2.9,17.7
01-03-2025,Vistara,823,BLR,CCU,520,7,12.3,12.2,8.9,36.8
01-03-2025,GoFirst,390,BLR,HYD,1701,35,9,6.2,5.3,4.4
01-03-2025,GoFirst,744,HYD,DEL,1016,44,13.8,6.7,6.3,26
01-03-2025,AirIndia,300,HYD,DEL,1013,44,6,5.4,9.2,39.5
01-03-2025,SpiceJet,896,DEL,BLR,116,39,15.9,7.1,5.1,24.9
01-03-2025,Vistara,425,HYD,CCU,1367,27,21.3,9.5,8.4,-1.9
01-03-2025,AirIndia,610,BLR,DEL,583,25,5.6,7.9,3.2,21.5
02-03-2025,SpiceJet,508,HYD,HYD,394,12,12.7,12.7,9.8,3.1
02-03-2025,Vistara,706,DEL,CCU,1087,8,16.2,13.6,0.8,-3.6
02-03-2025,IndiGo,889,DEL,BLR,71,10,14.1,7.6,7.2,10.1
02-03-2025,SpiceJet,936,DEL,HYD,273,8,9.1,4.4,6.6,7
02-03-2025,GoFirst,607,DEL,BOM,2013,11,16.1,14.2,1.9,30.5
02-03-2025,AirIndia,830,CCU,BLR,1343,9,0.7,11.3,3.9,11.8
02-03-2025,SpiceJet,700,HYD,HYD,337,38,9.2,10,3.1,28
02-03-2025,SpiceJet,171,BOM,DEL,1389,14,13.3,11.4,0.9,-4.3
02-03-2025,GoFirst,346,HYD,BOM,606,10,0.5,2.1,5.8,-4.3
02-03-2025,Vistara,740,CCU,BLR,165,22,12.7,1.9,9.9,-3.7
02-03-2025,IndiGo,823,DEL,DEL,1567,9,16.4,3.1,5.6,4.9
02-03-2025,GoFirst,954,CCU,BOM,2058,8,19,3.1,5.5,11.8
02-03-2025,IndiGo,707,BLR,CCU,1324,25,2.8,6.9,0.4,22.4
02-03-2025,Vistara,686,BLR,DEL,728,10,24.8,3.2,1.4,39.4
02-03-2025,SpiceJet,665,HYD,HYD,2043,10,15.2,13,5.1,10.9
02-03-2025,IndiGo,443,HYD,BLR,101,6,9.1,9.1,9.9,-2.5
02-03-2025,AirIndia,153,BOM,BOM,1415,12,6.2,6.2,8.8,3.8
02-03-2025,AirIndia,829,BOM,DEL,778,21,14.3,2,3.4,35.4
02-03-2025,GoFirst,627,BLR,CCU,213,4,22,9.3,5.4,26.5
02-03-2025,Vistara,710,DEL,BLR,1111,44,13,2.6,5.5,30.6
02-03-2025,GoFirst,631,CCU,BLR,1576,13,16.5,11.4,6.9,0.6
02-03-2025,GoFirst,657,BOM,DEL,1695,9,8.9,12.2,6.9,1.1
02-03-2025,GoFirst,292,BOM,CCU,591,40,9.7,8.6,7.9,0.1
02-03-2025,AirIndia,994,DEL,BOM,1333,34,7.2,3.1,0.2,33.6
03-03-2025,AirIndia,157,DEL,DEL,1109,8,17.6,12,9.4,4.4
03-03-2025,GoFirst,536,HYD,BOM,2139,4,9,5.3,0.7,23.9
03-03-2025,AirIndia,210,CCU,BLR,713,21,4.8,4.1,4.8,18.2
03-03-2025,Vistara,228,DEL,BOM,935,11,9.2,7.6,9.2,19.5
03-03-2025,GoFirst,948,BOM,CCU,1951,5,21.3,13.9,4.9,3.8
03-03-2025,AirIndia,805,BOM,HYD,241,26,18.5,5.2,0.6,23.6
03-03-2025,IndiGo,951,BLR,CCU,2043,7,8.4,13.7,2.3,-3.1
03-03-2025,GoFirst,425,DEL,BOM,1,12,22.7,1.8,5.8,39.7
03-03-2025,GoFirst,107,HYD,DEL,2272,5,1.9,2.2,0.9,-3.8
03-03-2025,Vistara,128,CCU,BLR,1768,33,1.2,10.8,4.2,-2.7
03-03-2025,SpiceJet,211,HYD,HYD,1949,8,3.2,3.7,3.3,9.6
03-03-2025,SpiceJet,772,BOM,DEL,2163,24,2.9,5.4,8.2,32.4
03-03-2025,Vistara,230,HYD,DEL,917,6,2.2,2.9,1.1,6.6
03-03-2025,Vistara,287,BOM,CCU,2241,5,16.5,5.7,6.8,16.2
03-03-2025,Vistara,774,BOM,BOM,89,5,15,4.9,4.1,-4.2
03-03-2025,SpiceJet,808,BOM,CCU,1709,9,16.2,11.3,5.9,-1.5
03-03-2025,Vistara,574,BOM,BOM,2169,7,17.2,10.8,2.1,22.4
03-03-2025,AirIndia,463,BOM,CCU,142,6,18.9,14.4,6.1,3.7
03-03-2025,GoFirst,303,BLR,DEL,105,24,5.2,11.1,6.7,26.2
03-03-2025,GoFirst,311,HYD,BLR,886,25,15.6,10.7,0.7,30.3
03-03-2025,IndiGo,720,BLR,BOM,427,6,14.5,10.7,8.2,33.3
03-03-2025,IndiGo,375,BLR,HYD,1328,23,23.6,13.4,8.6,1
03-03-2025,GoFirst,172,DEL,HYD,1895,6,5.8,5.1,0.6,15.5
03-03-2025,AirIndia,778,DEL,DEL,1994,3,1.5,5.2,6,37.6
04-03-2025,SpiceJet,871,DEL,CCU,316,11,16.3,11.4,5.9,29.7
04-03-2025,SpiceJet,342,CCU,CCU,1986,5,18.5,4.2,0.1,0.3
04-03-2025,AirIndia,886,DEL,DEL,634,7,7.1,13.8,3.4,17.6
04-03-2025,SpiceJet,201,HYD,HYD,1925,13,14.3,8.5,9.7,36.5
04-03-2025,Vistara,784,BLR,HYD,2056,7,1.5,5.2,5.6,14.8
04-03-2025,GoFirst,270,HYD,CCU,2270,5,24,11.9,9.3,32.7
04-03-2025,GoFirst,752,DEL,BOM,1439,35,2.7,5.4,6.8,17.3
04-03-2025,AirIndia,287,CCU,BLR,552,18,1.7,14.5,0.3,-0.2
04-03-2025,SpiceJet,540,CCU,BOM,715,5,1.1,14.8,0.8,1.7
04-03-2025,IndiGo,185,BLR,HYD,1287,39,10.7,10.3,7.2,-2.9
04-03-2025,IndiGo,575,HYD,BOM,1713,7,2.4,2.6,5.5,3.8
04-03-2025,SpiceJet,151,BOM,BLR,1883,25,18.6,4.7,1.3,35.2
04-03-2025,IndiGo,210,HYD,BOM,1107,6,22.5,8.2,6.1,24.3
04-03-2025,AirIndia,976,DEL,BOM,1341,10,6.5,12.9,8.1,28.2
04-03-2025,AirIndia,953,BOM,BOM,110,11,15.7,3.6,7.5,23
04-03-2025,SpiceJet,142,CCU,BOM,250,8,1.1,2.5,2.5,12.4
04-03-2025,IndiGo,310,BLR,DEL,2054,11,9.7,2,2.6,4.8
04-03-2025,AirIndia,299,BLR,HYD,458,7,7.3,8.1,9.7,36.7
04-03-2025,AirIndia,909,CCU,BLR,1107,10,5.7,13.4,8.9,18.2
04-03-2025,Vistara,957,DEL,HYD,207,7,16.1,1.6,3.2,16.6
04-03-2025,Vistara,851,CCU,DEL,899,23,3.3,4,8.2,39.8
04-03-2025,AirIndia,726,DEL,DEL,21,9,21.5,10.7,1.6,12.3
04-03-2025,SpiceJet,125,BOM,DEL,409,20,16.6,12.6,2,33.4
04-03-2025,GoFirst,398,CCU,DEL,894,7,17.8,12.3,1.8,33.8
05-03-2025,GoFirst,176,DEL,BOM,514,13,23.4,12,0.9,5.5
05-03-2025,AirIndia,236,BOM,HYD,808,4,23.6,2.8,8.5,-0.7
05-03-2025,AirIndia,119,CCU,CCU,873,39,13.8,6.6,5.8,38.9
05-03-2025,AirIndia,539,BLR,BLR,13,9,12.4,14.8,2.6,14.2
05-03-2025,SpiceJet,310,CCU,DEL,970,7,8.4,14.8,8.5,-4.9
05-03-2025,Vistara,851,HYD,HYD,2134,9,17.9,9.4,8,17.5
05-03-2025,AirIndia,650,CCU,DEL,1560,8,13.5,10.9,1,22.9
05-03-2025,AirIndia,534,HYD,DEL,1324,6,23.3,14.3,6.4,29.9
05-03-2025,IndiGo,879,BOM,DEL,1266,7,6,7.3,7.2,37.4
05-03-2025,SpiceJet,306,CCU,DEL,2169,23,7.8,2.9,7.2,36.2
05-03-2025,AirIndia,538,BOM,DEL,749,27,7.9,10.4,7.2,37.3
05-03-2025,IndiGo,878,BOM,BLR,684,32,20.1,14.4,1.7,-3.6
05-03-2025,GoFirst,765,DEL,HYD,1927,8,2.5,10.8,3.2,27
05-03-2025,AirIndia,141,BOM,DEL,2356,6,11.4,12.2,8.4,5.2
05-03-2025,AirIndia,510,BOM,DEL,694,5,10.7,6.9,9,3.4
05-03-2025,IndiGo,622,CCU,DEL,2335,36,1.8,2.4,2.8,31
05-03-2025,SpiceJet,905,CCU,DEL,306,8,10.3,3.4,0.2,13.8
05-03-2025,AirIndia,709,BLR,BOM,1989,12,12.8,14.8,8.6,36.2
05-03-2025,GoFirst,526,DEL,BOM,661,37,1.6,7.9,3.8,-3.1
05-03-2025,AirIndia,374,BOM,CCU,548,7,12.7,1.2,3.3,31.1
05-03-2025,GoFirst,547,DEL,DEL,311,5,24,14.4,3.5,1.2
05-03-2025,Vistara,983,HYD,CCU,1082,7,24.5,8,4.2,2.9
05-03-2025,Vistara,841,BOM,BLR,1737,6,13.3,12.7,3.8,16.5
05-03-2025,GoFirst,468,DEL,CCU,754,42,12.9,8.7,5.7,12.8
06-03-2025,SpiceJet,319,BLR,HYD,34,11,7.1,2.4,0.8,16.9
06-03-2025,AirIndia,676,BLR,BOM,444,3,24.9,9.6,9.7,37.3
06-03-2025,AirIndia,966,BOM,BOM,2140,12,6.9,15,9.4,24.6
06-03-2025,Vistara,331,HYD,DEL,1982,2,11.3,1.5,9.3,8.1
06-03-2025,GoFirst,427,BLR,DEL,1230,10,0.1,12.8,8.8,2.8
06-03-2025,AirIndia,542,BLR,BLR,352,8,8.7,4.3,6.6,13.9
06-03-2025,AirIndia,151,HYD,BLR,902,5,1.8,6.5,2.2,15.3
06-03-2025,SpiceJet,985,DEL,HYD,1355,10,18.6,6.2,0.5,22.1
06-03-2025,IndiGo,475,BLR,DEL,1748,22,14,13.6,1,7
06-03-2025,Vistara,362,CCU,DEL,158,4,14.3,8.1,3.2,29.5
06-03-2025,Vistara,366,BLR,BLR,1977,28,7.2,7.3,5,-0.6
06-03-2025,IndiGo,458,DEL,BLR,956,12,20.4,12.5,9.9,20.2
06-03-2025,AirIndia,416,DEL,BLR,2071,8,0.1,1.7,4.4,23.1
06-03-2025,SpiceJet,423,BOM,BOM,403,42,8.3,2.2,5.2,4.3
06-03-2025,SpiceJet,765,CCU,CCU,515,4,16.5,1.3,7,32.2
06-03-2025,Vistara,969,DEL,CCU,1387,7,22.7,10.6,1.8,22.7
06-03-2025,SpiceJet,977,HYD,DEL,955,6,5.9,8.4,9.3,24.1
06-03-2025,IndiGo,751,CCU,BOM,2199,12,13.5,13.3,5.3,17.4
06-03-2025,AirIndia,662,CCU,BLR,1712,8,13.4,8,2.8,35.9
06-03-2025,IndiGo,728,HYD,DEL,607,8,21.9,4.1,9.4,26.2
06-03-2025,GoFirst,520,BLR,BOM,1273,9,1.3,12.3,6.3,12.2
06-03-2025,Vistara,145,HYD,HYD,1535,9,10.6,5.1,4.8,5.7
06-03-2025,SpiceJet,920,HYD,BOM,1441,18,4.6,14.1,5.8,-1.8
06-03-2025,GoFirst,699,BLR,DEL,1797,5,0.5,4.5,7.5,2.4
07-03-2025,SpiceJet,819,BLR,CCU,294,6,3.7,3.3,1.5,39.7
07-03-2025,AirIndia,988,BLR,BLR,754,8,24.4,7.9,8.6,13.3
07-03-2025,AirIndia,368,BLR,HYD,1394,15,5.4,1.7,9.6,35.4
07-03-2025,AirIndia,700,BLR,BOM,185,4,23.4,1.5,5.7,2.7
07-03-2025,SpiceJet,480,HYD,DEL,1269,12,5.1,7.9,6.8,14.1
07-03-2025,GoFirst,217,BOM,DEL,636,6,23.3,4,8.6,38.2
07-03-2025,AirIndia,665,BOM,BLR,1291,25,16.4,1.1,3.7,-0.9
07-03-2025,GoFirst,215,DEL,DEL,529,26,2.8,5.1,9.9,21.7
07-03-2025,SpiceJet,729,BOM,DEL,2068,3,14.5,7.7,6.8,36.4
07-03-2025,GoFirst,359,BOM,BLR,793,25,8,6.5,4.2,37.7
07-03-2025,SpiceJet,174,HYD,HYD,2147,25,9.6,2.9,6.8,33.1
07-03-2025,SpiceJet,579,BLR,CCU,477,6,11,9.1,5.2,33.5
07-03-2025,Vistara,404,BLR,CCU,1622,32,10.6,10.9,1.1,24.3
07-03-2025,SpiceJet,106,HYD,BOM,939,7,16.6,10.5,8,4.9
07-03-2025,SpiceJet,465,BOM,HYD,525,4,19.2,6.5,5.6,27.9
07-03-2025,IndiGo,733,HYD,BOM,1,14,8.2,2.9,8,39
07-03-2025,AirIndia,622,DEL,CCU,374,45,23.1,8,1.5,18.7
07-03-2025,Vistara,447,BLR,BLR,2340,7,23.5,13.5,5.4,6.7
07-03-2025,Vistara,537,CCU,DEL,552,11,1,7.6,7.7,20.8
07-03-2025,Vistara,314,DEL,CCU,1525,7,0.4,3.7,9.9,26.1
07-03-2025,IndiGo,528,DEL,HYD,1851,11,10.6,2.3,8.8,4.4
07-03-2025,SpiceJet,890,HYD,CCU,380,9,14.8,14.2,8.6,27.4
07-03-2025,AirIndia,597,BOM,HYD,1646,26,6.9,11.4,2.5,21.4
07-03-2025,GoFirst,639,BLR,HYD,13,8,6.5,5.4,8.4,22.6
08-03-2025,SpiceJet,846,CCU,HYD,503,8,17,5.1,1.7,8.8
08-03-2025,IndiGo,466,DEL,BOM,2278,27,15,13.5,2,2
08-03-2025,SpiceJet,412,CCU,BLR,2008,3,4.2,3.5,1.1,23.1
08-03-2025,SpiceJet,637,BOM,CCU,129,11,22.1,8.5,8.6,21.4
08-03-2025,IndiGo,153,BOM,BLR,837,13,17,11,1.1,10.2
08-03-2025,Vistara,640,CCU,DEL,2040,19,9.1,6.5,1.4,8.3
08-03-2025,Vistara,566,BLR,CCU,27,7,17.1,1.6,2.5,10.6
08-03-2025,AirIndia,964,BOM,BLR,2113,12,2.8,4.2,5.7,17
08-03-2025,AirIndia,263,CCU,BLR,1252,8,11.7,13.6,8.8,38.9
08-03-2025,Vistara,881,DEL,DEL,260,22,4.2,8.3,4.2,29.4
08-03-2025,GoFirst,433,CCU,HYD,2046,14,1,12.4,5.5,33.3
08-03-2025,SpiceJet,646,CCU,CCU,1472,8,8.5,8.8,1.7,17.8
08-03-2025,GoFirst,897,HYD,CCU,1447,6,3.8,14.2,2.7,18.7
08-03-2025,SpiceJet,447,BOM,DEL,459,8,15.8,13.7,1.3,4.2
08-03-2025,Vistara,372,BLR,HYD,300,9,16.9,7.8,4.1,27.4
08-03-2025,AirIndia,819,BLR,CCU,2334,6,3.7,5.5,5.9,14
08-03-2025,AirIndia,849,HYD,CCU,629,20,0.6,9.4,2.8,28.4
08-03-2025,GoFirst,513,BLR,CCU,269,40,19.8,10.4,8.5,13.4
08-03-2025,AirIndia,599,CCU,HYD,1993,10,0.1,8,9.8,-0.1
08-03-2025,Vistara,192,HYD,DEL,1628,6,8.6,12.5,1.2,2.8
08-03-2025,GoFirst,784,DEL,CCU,1801,13,12.4,3.6,0.2,31.5
08-03-2025,SpiceJet,178,BOM,BLR,861,20,20.5,5.7,7.9,6.6
08-03-2025,AirIndia,721,BOM,HYD,1280,7,21,10.6,1.9,6.9
08-03-2025,IndiGo,316,BOM,BOM,2180,6,18.1,4.5,3.5,36.8
09-03-2025,AirIndia,457,CCU,DEL,1799,34,6.2,7.2,3.9,24.6
09-03-2025,SpiceJet,717,DEL,BLR,1706,20,18,14.5,9.2,0.1
09-03-2025,GoFirst,606,HYD,CCU,575,11,6.2,9.8,6.6,1.5
09-03-2025,SpiceJet,658,HYD,BOM,2003,11,5.4,14.3,0.4,7.3
09-03-2025,IndiGo,280,BOM,DEL,1307,8,13.7,11.1,0.1,21.7
09-03-2025,Vistara,675,DEL,HYD,1956,13,17,11.1,2,28.9
09-03-2025,AirIndia,345,DEL,BOM,2020,19,1.3,9.3,3.2,7.4
09-03-2025,GoFirst,343,DEL,BOM,2212,9,1.5,3,4.8,34.2
09-03-2025,Vistara,605,BLR,BLR,2352,12,19.6,8.3,8.4,-0.1
09-03-2025,SpiceJet,521,BLR,DEL,1655,26,21.5,4.5,3.1,4.3
09-03-2025,GoFirst,419,BOM,BLR,1579,6,15.1,15,3.8,38.7
09-03-2025,Vistara,186,DEL,BLR,1847,3,10.7,4.7,3.3,1.1
